"item-value";"stat-multiple";"stat-type";"ProfileInternalColumnName";"ProfileSourceAttributeType";"ProfileSourceAttributeName";"ProfileInputName";"rollup_SourceAttributeName";"rollup_column";"rollup_name";"rollup_value"
;"true";"quantiles";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
;"true";"quantiles";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"0";"false";"distinct";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"0";"false";"unique";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
;"false";"min";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
;"false";"max";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
;"false";"median";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"0";"false";"min_positive_length";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"0";"false";"min_length";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"0";"false";"max_length";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"0";"false";"avg_length";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"0";"false";"median_length";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"0";"false";"non_unique";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"0";"false";"duplicate";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"count";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"0";"false";"count_nulls";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"count_not_nulls";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"44 7700 900350";"true";"first_x";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"44 7700 900350";"true";"last_x";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"44 7700 900350";"true";"quantiles";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"44 7700 900350";"true";"quantiles";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"44 7700 900350";"true";"quantiles";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"44 7700 900350";"true";"quantiles";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"44 7700 900350";"true";"quantiles";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"44 7700 900350";"true";"quantiles";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"44 7700 900350";"true";"quantiles";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"44 7700 900350";"true";"quantiles";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"44 7700 900350";"true";"quantiles";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"44 7700 900350";"true";"quantiles";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"44 7700 900350";"true";"quantiles";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"distinct";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"unique";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"44 7700 900350";"false";"min";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"44 7700 900350";"false";"max";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"44 7700 900350";"false";"median";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"14";"false";"min_positive_length";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"14";"false";"min_length";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"14";"false";"max_length";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"14";"false";"avg_length";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"14";"false";"median_length";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"0";"false";"non_unique";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"0";"false";"duplicate";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"count";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"0";"false";"count_nulls";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"count_not_nulls";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"john.smith@gmail.com";"true";"first_x";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"john.smith@gmail.com";"true";"last_x";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"john.smith@gmail.com";"true";"quantiles";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"john.smith@gmail.com";"true";"quantiles";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"john.smith@gmail.com";"true";"quantiles";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"john.smith@gmail.com";"true";"quantiles";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"john.smith@gmail.com";"true";"quantiles";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"john.smith@gmail.com";"true";"quantiles";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"john.smith@gmail.com";"true";"quantiles";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"john.smith@gmail.com";"true";"quantiles";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"john.smith@gmail.com";"true";"quantiles";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"john.smith@gmail.com";"true";"quantiles";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"john.smith@gmail.com";"true";"quantiles";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"distinct";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"unique";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"john.smith@gmail.com";"false";"min";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"john.smith@gmail.com";"false";"max";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"john.smith@gmail.com";"false";"median";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"20";"false";"min_positive_length";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"20";"false";"min_length";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"20";"false";"max_length";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"20";"false";"avg_length";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"20";"false";"median_length";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"0";"false";"non_unique";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"0";"false";"duplicate";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"count";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"0";"false";"count_nulls";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"count_not_nulls";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"true";"first_x";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"true";"last_x";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"true";"quantiles";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"distinct";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"unique";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"false";"min";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"false";"max";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"false";"median";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"min_positive_length";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"min_length";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"max_length";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"avg_length";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"median_length";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"0";"false";"non_unique";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"0";"false";"duplicate";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"count";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"0";"false";"count_nulls";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"count_not_nulls";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"true";"first_x";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"true";"last_x";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"true";"quantiles";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"distinct";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"unique";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"min";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"max";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"median";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"min_positive_length";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"min_length";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"max_length";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"avg_length";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"median_length";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"0";"false";"non_unique";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"0";"false";"duplicate";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"count";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"0";"false";"count_nulls";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"count_not_nulls";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"true";"first_x";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"true";"last_x";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"true";"quantiles";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"distinct";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"unique";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"false";"min";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"false";"max";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"2";"false";"median";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"min_positive_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"min_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"max_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"avg_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"median_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"0";"false";"non_unique";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"0";"false";"duplicate";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"count";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"0";"false";"count_nulls";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"count_not_nulls";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"Z051";"true";"first_x";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"Z051";"true";"last_x";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"Z051";"true";"quantiles";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"Z051";"true";"quantiles";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"Z051";"true";"quantiles";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"Z051";"true";"quantiles";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"Z051";"true";"quantiles";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"Z051";"true";"quantiles";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"Z051";"true";"quantiles";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"Z051";"true";"quantiles";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"Z051";"true";"quantiles";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"Z051";"true";"quantiles";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"Z051";"true";"quantiles";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"distinct";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"1";"false";"unique";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"Z051";"false";"min";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"Z051";"false";"max";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"Z051";"false";"median";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"4";"false";"min_positive_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"4";"false";"min_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"4";"false";"max_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"4";"false";"avg_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"4";"false";"median_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"0";"false";"non_unique";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"0";"false";"duplicate";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femal"
"6";"false";"count";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"0";"false";"count_nulls";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"6";"false";"count_not_nulls";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"13";"true";"first_x";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"49";"true";"first_x";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"70";"true";"first_x";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"80";"true";"first_x";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"90";"true";"first_x";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"98";"true";"last_x";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"90";"true";"last_x";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"80";"true";"last_x";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"70";"true";"last_x";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"49";"true";"last_x";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"13";"true";"quantiles";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"13";"true";"quantiles";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"49";"true";"quantiles";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"49";"true";"quantiles";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"70";"true";"quantiles";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"70";"true";"quantiles";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"80";"true";"quantiles";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"90";"true";"quantiles";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"90";"true";"quantiles";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"98";"true";"quantiles";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"98";"true";"quantiles";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"6";"false";"distinct";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"6";"false";"unique";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"13";"false";"min";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"98";"false";"max";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"80";"false";"median";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"400";"false";"sum";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"66.6666666667";"false";"avg";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"28.5987567717";"false";"std";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"817.8888888889";"false";"var";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"0";"false";"non_unique";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"0";"false";"duplicate";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"6";"false";"count";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"0";"false";"count_nulls";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"6";"false";"count_not_nulls";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"Doerner Ema";"true";"first_x";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"Karen Wolf";"true";"first_x";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"Maryln Szigethy";"true";"first_x";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"Ms. Chelsie Channel";"true";"first_x";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"Ms.Christen Klinker";"true";"first_x";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"Tisch Elizebeth";"true";"last_x";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"Ms.Christen Klinker";"true";"last_x";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"Ms. Chelsie Channel";"true";"last_x";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"Maryln Szigethy";"true";"last_x";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"Karen Wolf";"true";"last_x";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"Doerner Ema";"true";"quantiles";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"Doerner Ema";"true";"quantiles";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"Karen Wolf";"true";"quantiles";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"Karen Wolf";"true";"quantiles";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"Maryln Szigethy";"true";"quantiles";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"Maryln Szigethy";"true";"quantiles";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"Ms. Chelsie Channel";"true";"quantiles";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"Ms.Christen Klinker";"true";"quantiles";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"Ms.Christen Klinker";"true";"quantiles";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
"Tisch Elizebeth";"true";"quantiles";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"Female"
